TransactionID,AccountID,TransactionAmount,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,FraudLabel,TimeSinceLastTransaction,Fraud_IF,Fraud_OCSVM,Fraud_DBSCAN,Total_Fraud_Detections
TX001424,AC00443,1076.98,1,11,458,451,89,1,60,Doctor,173,1,11833.73,0,-27611828.0,1,0,1,2
TX001425,AC00179,360.02,1,9,71,451,3,2,68,Retired,68,1,6400.59,0,-54747587.0,0,0,0,0
TX001426,AC00175,567.71,1,22,587,481,85,2,63,Doctor,80,1,13884.24,0,-54999077.0,0,0,0,0
TX001427,AC00386,218.19,1,2,606,195,77,0,19,Student,185,1,620.83,0,-45848456.0,0,0,0,0
TX001428,AC00067,209.99,1,10,366,78,13,0,19,Student,40,1,1938.01,0,-36600738.0,0,0,0,0
TX001429,AC00369,11.02,1,40,309,310,7,1,19,Student,280,1,964.79,0,-30814443.0,0,1,0,1
TX001430,AC00257,83.43,1,27,607,367,11,2,56,Retired,109,1,1870.16,0,-45243772.0,0,0,0,0
TX001431,AC00059,344.97,1,2,257,342,49,2,34,Doctor,106,1,5577.94,0,-51374327.0,0,0,0,0
TX001432,AC00341,172.29,1,12,458,515,33,0,36,Engineer,283,1,8700.8,0,-55608363.0,0,0,0,0
TX001433,AC00357,195.54,1,29,142,182,38,2,60,Retired,255,1,2794.66,0,-41097818.0,0,0,0,0
TX001434,AC00455,101.23,1,7,676,216,14,2,45,Engineer,87,1,6169.71,0,-39533561.0,0,0,0,0
TX001435,AC00346,180.46,1,14,441,132,0,0,25,Student,34,1,831.75,0,-51983093.0,0,0,0,0
TX001436,AC00118,692.55,1,5,560,234,57,1,53,Retired,109,1,2451.56,0,-52500040.0,0,0,0,0
TX001437,AC00275,147.31,0,23,58,10,4,2,34,Doctor,92,1,13625.52,0,-44117851.0,0,0,0,0
TX001438,AC00028,107.48,1,20,604,71,57,1,20,Student,103,1,1379.39,0,-54916429.0,0,0,0,0
TX001439,AC00179,1831.02,0,8,240,114,11,2,62,Doctor,83,1,11498.01,1,-35908750.0,1,1,1,4
TX001440,AC00090,81.51,1,42,78,271,58,1,25,Student,97,1,865.49,0,-39023813.0,0,0,0,0
TX001441,AC00367,365.48,0,39,300,432,81,2,76,Retired,216,1,7147.4,0,-45929496.0,1,0,0,1
TX001442,AC00441,491.1,0,15,393,224,66,2,35,Engineer,125,1,7833.85,0,-44726335.0,0,0,0,0
TX001443,AC00266,452.8,1,20,510,334,33,1,80,Retired,151,1,4840.67,0,-29863343.0,0,0,0,0
TX001444,AC00072,645.04,1,22,498,5,13,1,70,Retired,78,1,7361.47,0,-27442714.0,0,0,0,0
TX001445,AC00245,169.28,1,30,221,350,56,1,45,Doctor,114,1,5128.44,0,-50767428.0,0,0,0,0
TX001446,AC00119,88.42,1,12,428,408,95,0,62,Doctor,91,1,12381.45,0,-33061256.0,0,0,0,0
TX001447,AC00061,155.53,1,3,490,524,40,0,29,Engineer,66,1,4008.05,0,-51030244.0,0,0,0,0
TX001448,AC00080,991.82,1,25,479,490,41,2,43,Engineer,300,1,3493.13,1,-29001232.0,1,1,1,4
TX001449,AC00254,39.24,1,9,160,342,94,0,77,Retired,106,1,6462.41,0,-30721066.0,0,0,0,0
TX001450,AC00218,152.01,1,13,392,537,94,0,42,Engineer,111,3,4625.12,0,-53537359.0,0,0,1,1
TX001451,AC00268,78.77,0,19,292,496,84,0,48,Engineer,50,1,6470.57,0,-47136582.0,0,0,0,0
TX001452,AC00460,26.5,1,16,171,566,62,2,48,Engineer,179,1,4854.83,0,-54833065.0,0,0,0,0
TX001453,AC00257,83.62,1,33,537,308,68,0,48,Doctor,146,1,12652.22,0,-43253637.0,0,0,0,0
TX001454,AC00398,142.78,1,36,482,537,20,1,68,Doctor,150,1,11705.88,0,-47057490.0,0,0,0,0
TX001455,AC00162,55.99,1,12,508,343,36,0,35,Doctor,95,1,932.61,1,-30815456.0,0,0,0,1
TX001456,AC00015,774.48,1,21,227,522,12,1,61,Doctor,31,1,11613.58,0,-52588548.0,0,0,0,0
TX001457,AC00462,105.37,1,34,315,192,42,0,25,Student,160,1,1068.55,0,-46877904.0,0,0,0,0
TX001458,AC00218,118.83,1,41,310,265,38,2,28,Student,295,1,1616.3,0,-42911883.0,0,1,0,1
TX001459,AC00217,46.22,1,38,618,451,48,1,23,Student,217,1,471.28,0,-30814070.0,0,0,0,0
TX001460,AC00460,659.71,0,38,93,148,51,1,21,Student,148,1,106.86,0,-47404748.0,0,0,0,0
TX001461,AC00068,377.97,1,24,190,108,27,2,72,Retired,160,1,2457.1,0,-30468056.0,0,0,0,0
TX001462,AC00214,114.1,1,4,267,500,23,1,69,Retired,148,1,5882.12,0,-45930377.0,0,0,0,0
TX001463,AC00266,11.3,0,21,511,5,43,2,55,Retired,41,1,1938.99,0,-29259342.0,0,0,0,0
TX001464,AC00193,95.5,1,29,350,227,30,2,57,Retired,17,1,4079.09,0,-45935057.0,0,0,0,0
TX001465,AC00132,130.93,0,15,402,276,60,1,28,Engineer,149,1,860.12,0,-54832749.0,0,0,0,0
TX001466,AC00241,272.97,1,4,618,503,32,2,68,Retired,174,1,7811.31,0,-48950934.0,0,0,0,0
TX001467,AC00015,73.35,1,37,328,566,92,1,24,Student,47,1,1181.84,0,-51982568.0,0,0,0,0
TX001468,AC00352,29.94,1,37,259,387,62,0,58,Doctor,243,1,10915.54,0,-33493793.0,0,0,0,0
TX001469,AC00396,307.24,1,38,567,210,95,0,19,Student,136,2,1670.72,0,-31766641.0,0,0,0,0
TX001470,AC00174,50.52,1,4,362,149,28,2,20,Student,140,1,1121.19,0,-33233973.0,0,0,0,0
TX001471,AC00024,820.46,0,13,181,563,40,2,53,Engineer,243,1,5621.86,1,-50168855.0,1,0,1,3
TX001472,AC00250,153.07,1,11,486,571,33,0,56,Engineer,116,1,8873.43,0,-50160849.0,0,0,0,0
TX001473,AC00373,52.94,1,40,157,589,51,1,41,Doctor,146,1,6990.92,0,-44116483.0,0,0,0,0
TX001474,AC00030,384.41,1,17,281,206,92,0,60,Engineer,65,1,7831.56,0,-48957404.0,0,0,0,0
TX001475,AC00422,235.42,1,31,409,20,59,1,51,Retired,175,1,6173.23,0,-41693804.0,0,0,0,0
TX001476,AC00229,114.23,1,9,207,22,88,0,56,Doctor,64,1,9523.72,0,-44548245.0,0,0,0,0
TX001477,AC00002,12.62,1,12,459,576,67,1,33,Doctor,61,1,6420.47,0,-47403199.0,0,0,0,0
TX001478,AC00227,997.37,1,13,609,395,52,0,23,Student,145,1,1146.09,0,-27438202.0,0,0,0,0
TX001479,AC00393,373.52,1,7,653,355,25,0,35,Engineer,235,1,6430.41,0,-35048873.0,0,0,0,0
TX001480,AC00042,336.05,1,35,43,564,18,1,28,Student,164,1,1635.05,0,-48351235.0,0,0,0,0
TX001481,AC00111,366.93,1,15,677,436,77,2,66,Retired,33,1,6697.79,0,-28387713.0,0,0,0,0
TX001482,AC00178,112.27,1,39,670,297,6,1,58,Doctor,102,1,7369.89,0,-32970990.0,0,0,0,0
TX001483,AC00218,494.96,1,34,309,436,66,0,40,Engineer,132,1,6903.68,0,-50427236.0,0,0,0,0
TX001484,AC00198,561.58,1,34,223,211,21,2,65,Doctor,23,1,11748.86,0,-43165686.0,0,0,0,0
TX001485,AC00060,440.94,1,35,131,258,7,2,42,Doctor,148,1,7303.23,0,-36077575.0,0,0,0,0
TX001486,AC00397,71.9,1,20,536,101,12,1,29,Doctor,51,1,10619.35,0,-53797408.0,0,0,0,0
TX001487,AC00338,256.66,0,33,362,12,44,2,54,Retired,137,1,1794.5,0,-41093932.0,0,0,0,0
TX001488,AC00101,166.55,0,15,371,141,64,1,59,Doctor,99,1,12970.21,0,-41437072.0,0,0,0,0
TX001489,AC00384,276.26,1,21,297,587,23,1,56,Doctor,143,1,120.89,0,-54400017.0,0,0,0,0
TX001490,AC00368,35.46,1,16,654,551,72,0,67,Doctor,164,1,5692.31,0,-41009521.0,0,0,0,0
TX001491,AC00233,38.14,1,32,15,176,71,1,50,Engineer,165,1,9879.87,0,-49823476.0,0,0,0,0
TX001492,AC00375,506.26,0,3,650,301,13,0,64,Retired,86,1,6266.65,0,-27783946.0,1,0,0,1
TX001493,AC00277,736.32,1,16,486,496,53,2,31,Doctor,28,1,14268.95,1,-49388657.0,0,1,0,2
TX001494,AC00202,389.43,0,2,469,4,4,0,52,Engineer,151,1,6449.83,0,-29599750.0,0,0,0,0
TX001495,AC00142,25.58,1,29,82,279,47,0,60,Engineer,166,1,6741.41,0,-30555187.0,0,0,0,0
TX001496,AC00178,446.1,1,39,429,528,67,0,25,Student,243,1,1008.44,0,-35562191.0,0,0,0,0
TX001497,AC00130,147.74,1,33,63,67,33,1,23,Student,15,1,1711.78,0,-36775212.0,0,0,0,0
TX001498,AC00018,1228.81,1,37,366,493,33,0,26,Student,254,1,1821.0,0,-53796749.0,1,1,1,3
TX001499,AC00293,46.23,1,14,338,400,14,2,77,Retired,282,1,5107.75,0,-45325460.0,0,1,0,1
TX001500,AC00449,265.37,1,42,613,221,12,1,33,Engineer,77,1,5229.95,0,-45583983.0,0,0,0,0
TX001501,AC00496,342.57,1,4,333,496,99,2,20,Student,91,1,339.16,0,-55263591.0,0,0,0,0
TX001502,AC00370,417.26,0,27,179,209,48,2,32,Doctor,45,1,10442.48,0,-53190629.0,0,0,0,0
TX001503,AC00341,33.63,1,8,539,117,23,2,63,Retired,76,1,4324.4,0,-31677644.0,0,0,0,0
TX001504,AC00400,64.58,1,12,627,326,55,1,55,Retired,173,1,6292.29,0,-28994697.0,0,0,0,0
TX001505,AC00301,23.23,0,24,556,163,63,1,21,Student,122,1,269.01,0,-48699295.0,0,0,0,0
TX001506,AC00249,160.52,0,17,248,589,33,0,78,Retired,112,1,5379.25,0,-39282774.0,0,0,0,0
TX001507,AC00239,278.88,1,18,338,240,0,1,64,Doctor,179,2,1334.09,0,-34701390.0,0,0,1,1
TX001508,AC00419,285.49,0,5,481,427,70,1,53,Doctor,109,1,6366.84,0,-38928604.0,0,0,0,0
TX001509,AC00435,71.87,1,26,38,34,56,0,22,Student,258,1,1839.1,0,-56815745.0,0,0,0,0
TX001510,AC00012,308.8,1,3,250,501,17,0,53,Retired,41,1,3966.54,0,-27100868.0,0,0,0,0
TX001511,AC00438,135.35,1,15,213,351,97,1,33,Engineer,82,1,9983.36,0,-40137873.0,0,0,0,0
TX001512,AC00345,288.43,1,31,134,510,74,1,66,Retired,72,1,4577.09,0,-47143867.0,0,0,0,0
TX001513,AC00026,147.46,0,0,365,528,70,2,65,Doctor,205,1,7458.03,0,-33577986.0,0,0,0,0
TX001514,AC00416,214.15,1,11,514,331,63,1,32,Engineer,217,1,6397.29,0,-32022185.0,0,0,0,0
TX001515,AC00272,71.34,1,24,250,253,20,2,49,Engineer,144,3,6345.03,0,-37469383.0,0,0,1,1
TX001516,AC00468,170.36,1,16,219,91,90,0,30,Doctor,118,1,6034.73,0,-50771575.0,0,0,0,0
TX001517,AC00040,965.66,1,33,238,540,8,0,53,Engineer,32,1,765.81,0,-27787602.0,1,1,0,2
TX001518,AC00302,736.53,1,30,531,353,64,0,55,Engineer,120,1,9826.26,0,-46969470.0,0,0,0,0
TX001519,AC00271,213.42,1,8,519,92,51,0,45,Engineer,17,1,3736.38,0,-40228872.0,0,0,0,0
TX001520,AC00495,94.09,1,24,414,57,41,1,27,Student,203,1,646.85,0,-36171500.0,0,0,0,0
TX001521,AC00246,91.23,1,4,180,394,2,0,72,Retired,86,1,6385.12,0,-46540475.0,0,0,0,0
TX001522,AC00139,263.92,0,36,551,394,73,1,57,Retired,233,1,4161.71,1,-40313629.0,0,0,0,1
TX001523,AC00298,77.5,0,13,321,290,60,2,51,Doctor,201,1,11079.77,0,-45847400.0,0,0,0,0
TX001524,AC00246,3.65,1,24,113,327,97,2,69,Doctor,146,1,10017.11,1,-54397345.0,0,0,0,1
TX001525,AC00323,43.88,0,39,337,109,37,2,26,Student,251,1,1644.09,1,-30810284.0,1,1,1,4
TX001526,AC00310,591.98,1,12,543,511,68,0,28,Student,132,1,387.65,0,-48008134.0,0,0,0,0
TX001527,AC00083,224.79,1,4,203,383,62,2,18,Student,129,1,528.38,0,-37985751.0,0,0,0,0
TX001528,AC00222,64.3,1,21,83,357,14,0,55,Retired,67,1,7530.3,0,-36858918.0,0,0,0,0
TX001529,AC00459,111.79,1,17,513,32,55,2,62,Doctor,49,1,10887.59,0,-27095471.0,0,0,0,0
TX001530,AC00091,927.16,1,37,370,552,12,0,59,Retired,153,1,7104.61,0,-51376940.0,0,0,0,0
TX001531,AC00122,613.7,0,13,650,558,54,1,61,Retired,37,1,7307.11,0,-53620617.0,0,0,0,0
TX001532,AC00432,26.07,1,3,535,278,60,1,20,Student,19,3,349.98,0,-51721787.0,1,1,1,3
TX001533,AC00218,170.45,1,37,543,455,25,1,60,Engineer,199,1,2284.41,0,-57769948.0,0,0,0,0
TX001534,AC00294,344.27,1,35,168,339,30,1,22,Student,123,1,1918.36,0,-35563583.0,0,0,0,0
TX001535,AC00407,872.72,1,42,542,347,32,2,22,Student,288,1,503.01,1,-48353012.0,1,1,1,4
TX001536,AC00480,292.95,1,22,441,361,54,1,37,Engineer,56,1,1216.91,0,-54143282.0,0,0,0,0
TX001537,AC00367,28.44,1,14,172,302,46,0,18,Student,243,1,1071.04,0,-37203925.0,0,0,0,0
TX001538,AC00324,209.02,1,12,581,588,7,0,21,Student,74,1,187.9,0,-52844563.0,0,0,0,0
TX001539,AC00253,20.05,1,6,284,192,17,0,72,Retired,171,1,7145.67,0,-29427849.0,0,0,0,0
TX001540,AC00344,175.02,1,31,591,19,91,2,28,Student,71,1,1493.88,0,-49563928.0,0,0,0,0
TX001541,AC00153,89.5,0,21,13,199,19,1,41,Engineer,134,1,8658.95,0,-38072815.0,0,0,0,0
TX001542,AC00016,69.96,1,3,382,239,59,1,28,Student,31,1,164.12,0,-33229513.0,0,0,0,0
TX001543,AC00291,146.51,1,0,558,357,96,0,53,Engineer,68,1,7089.9,0,-56041102.0,0,0,0,0
TX001544,AC00362,376.78,0,26,584,543,60,2,21,Student,88,1,841.65,0,-38673755.0,0,0,0,0
TX001545,AC00202,148.54,0,8,153,125,47,1,71,Retired,107,1,5677.05,0,-27445596.0,0,0,0,0
TX001546,AC00163,388.77,0,17,209,449,64,2,26,Student,30,1,1658.49,0,-28394037.0,0,0,0,0
TX001547,AC00123,100.38,1,39,531,514,59,1,63,Doctor,49,1,10171.68,0,-29600283.0,0,0,0,0
TX001548,AC00054,137.23,1,14,202,546,83,1,64,Doctor,63,1,13847.99,0,-49821499.0,0,0,0,0
TX001549,AC00172,870.3,1,38,195,121,2,0,51,Retired,229,1,3688.98,0,-37462335.0,0,0,0,0
TX001550,AC00176,458.94,1,11,73,149,75,1,52,Engineer,180,1,5619.95,0,-41004132.0,0,0,0,0
TX001551,AC00093,327.35,0,22,514,260,58,1,20,Student,175,1,342.08,0,-35040141.0,0,0,0,0
TX001552,AC00310,757.15,1,33,448,300,84,2,53,Engineer,38,1,4702.86,1,-56733298.0,0,0,0,1
TX001553,AC00127,5.64,1,4,671,523,63,2,59,Doctor,47,1,12703.24,0,-52413220.0,0,1,0,1
TX001554,AC00286,47.23,0,22,30,253,33,2,73,Retired,160,1,6659.81,0,-39621131.0,0,0,0,0
TX001555,AC00497,239.41,0,3,673,126,63,2,42,Doctor,248,1,7860.65,0,-31848213.0,0,0,0,0
TX001556,AC00475,7.48,1,35,578,378,24,0,55,Engineer,29,1,1275.2,0,-42305161.0,0,0,0,0
TX001557,AC00470,170.97,1,26,253,250,43,1,26,Student,292,1,1265.27,0,-47747001.0,0,0,0,0
TX001558,AC00245,262.43,0,36,353,218,45,2,37,Doctor,274,5,12841.01,1,-44030452.0,1,1,1,4
TX001559,AC00480,659.15,1,4,197,528,13,0,22,Student,204,1,1241.59,0,-55526641.0,0,0,0,0
TX001560,AC00011,31.53,1,18,316,408,94,2,25,Student,283,1,874.93,0,-27615079.0,0,1,0,1
TX001561,AC00362,111.66,0,42,369,491,67,2,48,Engineer,140,1,5716.72,0,-44545744.0,0,0,0,0
TX001562,AC00015,250.01,1,18,186,166,56,0,62,Retired,88,1,1541.48,0,-31419835.0,0,0,0,0
TX001563,AC00112,554.15,1,33,85,149,65,0,49,Doctor,108,1,14817.22,1,-48869674.0,0,0,0,1
TX001564,AC00057,598.66,0,5,305,462,31,1,32,Engineer,222,1,2587.11,0,-57338397.0,1,0,1,2
TX001565,AC00393,28.38,1,34,680,144,82,1,55,Doctor,98,1,173.7,0,-46280680.0,0,0,0,0
TX001566,AC00233,16.8,1,36,411,557,20,0,49,Doctor,94,1,11847.07,0,-29603283.0,0,0,0,0
TX001567,AC00466,896.79,1,9,565,108,86,2,33,Doctor,168,1,11146.74,1,-31419046.0,0,0,1,2
TX001568,AC00453,159.0,1,19,528,526,58,0,49,Engineer,38,1,369.79,0,-52581843.0,0,0,0,0
TX001569,AC00203,56.31,0,15,37,232,41,2,75,Retired,195,1,6396.08,0,-34870436.0,0,0,0,0
TX001570,AC00228,203.99,1,30,6,337,72,2,52,Retired,215,1,4840.31,0,-56475317.0,0,0,0,0
TX001571,AC00131,50.99,1,11,211,133,2,1,29,Doctor,76,1,1334.6,0,-31937093.0,0,0,0,0
TX001572,AC00247,101.28,0,6,489,542,22,2,32,Engineer,75,1,2774.35,0,-37892858.0,0,0,0,0
TX001573,AC00425,299.92,1,10,192,304,6,0,27,Student,122,1,1368.0,0,-33830858.0,0,0,0,0
TX001574,AC00123,77.54,1,31,340,530,94,2,67,Retired,73,1,4536.38,0,-55436255.0,0,0,0,0
TX001575,AC00139,18.35,1,26,665,551,34,1,21,Student,78,1,1293.39,0,-35652547.0,0,0,0,0
TX001576,AC00379,732.53,0,38,657,359,65,0,26,Student,116,1,441.54,0,-45933494.0,1,0,0,1
TX001577,AC00059,65.11,1,26,199,365,25,0,34,Engineer,150,1,8485.14,0,-36602466.0,0,0,0,0
TX001578,AC00233,67.07,0,20,37,564,47,0,24,Student,56,1,999.62,0,-44725552.0,0,0,0,0
TX001579,AC00007,137.48,1,39,201,505,57,1,55,Doctor,47,1,14273.42,0,-29601253.0,0,0,0,0
TX001580,AC00028,398.36,1,8,21,536,5,0,22,Student,56,1,1863.7,0,-42823028.0,0,0,0,0
TX001581,AC00428,469.46,1,27,450,104,67,0,20,Student,149,1,8640.56,0,-31239902.0,0,0,0,0
TX001582,AC00242,37.58,1,16,46,452,50,0,57,Doctor,182,1,259.44,0,-48952177.0,0,0,0,0
TX001583,AC00447,160.24,1,42,363,590,18,0,31,Engineer,15,1,5526.97,0,-39193346.0,0,0,0,0
TX001584,AC00081,315.39,0,27,65,488,7,1,23,Student,93,1,929.6,0,-45587735.0,0,0,0,0
TX001585,AC00358,434.17,1,1,232,179,9,0,21,Student,148,5,5335.44,1,-57770981.0,1,1,1,4
TX001586,AC00254,165.91,1,17,557,0,83,0,26,Student,84,1,587.12,0,-51805746.0,0,0,0,0
TX001587,AC00241,211.36,1,37,38,364,19,1,47,Engineer,194,1,4760.34,0,-35996564.0,0,0,0,0
TX001588,AC00140,241.45,1,32,420,91,25,2,26,Student,158,1,1594.04,0,-40493169.0,0,0,0,0
TX001589,AC00132,23.24,1,16,552,240,53,1,68,Doctor,129,1,13777.79,0,-49303754.0,0,0,0,0
TX001590,AC00035,70.88,0,29,304,208,86,1,74,Retired,176,1,1794.65,0,-29000867.0,0,0,0,0
TX001591,AC00172,1143.67,1,1,55,241,47,2,66,Retired,111,1,7677.76,1,-32025113.0,1,1,1,4
TX001592,AC00016,314.52,1,22,349,131,56,0,80,Retired,229,1,7071.32,0,-51374701.0,0,0,0,0
TX001593,AC00382,181.81,0,2,394,139,25,2,78,Retired,122,1,7525.73,0,-45331145.0,0,0,0,0
TX001594,AC00413,854.64,1,13,430,222,37,1,56,Retired,118,1,2989.25,0,-31324301.0,0,0,0,0
TX001595,AC00297,261.19,1,28,590,561,77,0,64,Retired,52,1,7620.6,0,-57164246.0,0,0,0,0
TX001596,AC00207,220.68,0,33,301,279,49,2,71,Retired,217,1,5549.2,0,-33831820.0,0,0,0,0
TX001597,AC00411,11.86,1,34,161,138,53,1,31,Engineer,129,1,6782.61,0,-36775516.0,0,0,0,0
TX001598,AC00105,122.65,1,8,247,64,38,2,28,Student,41,1,1968.51,0,-38418000.0,0,0,0,0
TX001599,AC00002,395.16,1,25,261,196,58,2,56,Retired,17,1,5340.73,0,-40492630.0,0,0,0,0
TX001600,AC00410,704.69,1,19,436,455,88,2,51,Retired,150,1,3267.84,0,-41006882.0,0,0,0,0
TX001601,AC00492,369.89,1,35,41,246,82,0,69,Retired,69,1,6941.47,0,-33060411.0,0,0,0,0
TX001602,AC00095,10.92,1,17,368,561,89,0,67,Retired,268,1,7567.2,0,-32883584.0,0,0,0,0
TX001603,AC00058,199.14,1,39,72,248,4,1,31,Engineer,36,1,7001.25,0,-39710303.0,0,0,0,0
TX001604,AC00405,109.43,1,10,650,396,53,0,70,Retired,140,1,1983.65,0,-57247344.0,0,0,0,0
TX001605,AC00258,304.15,1,1,11,342,9,1,20,Student,40,1,686.91,1,-29520043.0,0,0,0,1
TX001606,AC00257,620.54,0,29,77,180,8,1,28,Student,98,1,213.36,0,-50773240.0,0,0,0,0
TX001607,AC00317,757.79,1,5,31,448,33,2,22,Student,117,1,1443.02,1,-58030698.0,0,0,0,1
TX001608,AC00409,122.81,1,38,404,100,9,1,52,Doctor,12,1,8450.84,0,-32543838.0,0,0,0,0
TX001609,AC00337,96.25,1,15,347,377,39,2,61,Retired,171,1,7996.7,0,-40233895.0,0,0,0,0
TX001610,AC00273,1431.33,1,5,419,85,74,0,30,Doctor,49,1,5567.98,1,-56729907.0,1,1,1,4
TX001611,AC00056,142.55,1,18,89,40,70,2,67,Doctor,97,1,1262.68,0,-46452100.0,0,0,0,0
TX001612,AC00259,35.94,0,14,182,144,49,1,23,Student,141,1,1697.28,0,-47144792.0,0,0,0,0
TX001613,AC00102,24.86,1,17,328,462,6,1,58,Engineer,292,1,2591.65,0,-54400708.0,0,0,0,0
TX001614,AC00165,103.08,1,37,667,132,8,2,60,Doctor,109,1,12002.16,0,-30729656.0,0,0,0,0
TX001615,AC00455,116.27,1,32,339,302,10,2,57,Engineer,94,1,8726.92,0,-29513243.0,0,0,0,0
TX001616,AC00030,363.84,1,8,68,375,47,2,73,Retired,118,3,5415.64,0,-32970477.0,0,0,1,1
TX001617,AC00114,34.74,0,32,140,184,74,2,59,Retired,72,1,3736.57,0,-48010113.0,0,0,0,0
TX001618,AC00331,64.01,0,30,50,148,60,1,19,Student,240,1,1225.69,0,-32018051.0,0,0,0,0
TX001619,AC00305,108.75,1,15,80,62,96,0,50,Doctor,23,4,14829.85,1,-33148858.0,1,1,1,4
TX001620,AC00015,50.9,0,17,532,88,88,2,28,Student,150,1,1277.7,0,-48354722.0,0,0,0,0
TX001621,AC00270,206.84,1,30,127,529,9,1,20,Student,154,1,454.66,0,-36076983.0,0,0,0,0
TX001622,AC00063,37.4,1,33,336,282,11,0,20,Student,84,1,1519.51,0,-39795432.0,0,0,0,0
TX001623,AC00087,154.21,1,24,532,265,82,2,46,Engineer,75,1,8045.77,0,-58032547.0,0,0,0,0
TX001624,AC00130,199.37,1,6,398,291,82,2,24,Student,79,1,1331.3,0,-42647363.0,0,0,0,0
TX001625,AC00324,410.49,0,1,352,513,70,1,25,Student,134,1,1843.57,0,-40404202.0,0,0,0,0
TX001626,AC00220,1360.01,0,31,565,452,95,1,67,Retired,218,1,6601.5,0,-35047235.0,1,1,1,3
TX001627,AC00257,18.23,1,26,182,275,63,0,56,Engineer,28,1,8422.2,0,-51201597.0,0,0,0,0
TX001628,AC00141,398.7,1,0,411,292,5,0,47,Doctor,276,1,7987.74,0,-37469213.0,0,0,0,0
TX001629,AC00422,122.14,1,29,366,471,70,2,22,Student,155,1,327.68,0,-53797656.0,0,0,0,0
TX001630,AC00334,378.2,1,23,571,324,7,1,40,Engineer,167,1,7372.81,0,-57423502.0,0,0,0,0
TX001631,AC00175,124.74,1,20,293,415,37,0,49,Engineer,33,1,2987.97,0,-29604897.0,0,0,0,0
TX001632,AC00380,17.1,1,0,400,323,18,0,53,Retired,101,1,1619.54,0,-27184499.0,0,1,0,1
TX001633,AC00118,287.05,1,25,344,115,57,0,22,Student,212,1,1204.65,0,-49219808.0,0,0,0,0
TX001634,AC00196,874.72,1,37,99,302,84,2,28,Engineer,173,1,4630.58,1,-52847210.0,0,0,0,1
TX001635,AC00358,1762.28,1,22,7,373,65,0,24,Student,150,1,1380.34,1,-34099508.0,0,1,1,3
TX001636,AC00465,40.12,0,9,198,434,15,0,36,Doctor,269,1,14304.38,0,-48784049.0,1,1,1,3
TX001637,AC00126,125.0,0,16,597,590,45,2,49,Engineer,177,1,3215.76,0,-44725901.0,0,0,0,0
TX001638,AC00041,348.44,1,3,648,223,33,2,24,Student,147,1,1022.94,0,-31414281.0,0,0,0,0
TX001639,AC00403,128.4,1,40,497,444,64,0,69,Retired,31,1,2610.64,0,-51375257.0,0,0,0,0
TX001640,AC00155,320.93,1,1,260,52,25,2,55,Engineer,178,1,9451.66,0,-43257892.0,0,0,0,0
TX001641,AC00261,1.41,1,34,332,212,83,0,53,Retired,278,1,1244.17,1,-44550571.0,0,0,0,1
TX001642,AC00480,50.52,1,20,599,181,64,1,54,Doctor,293,1,12815.24,0,-49910615.0,0,0,0,0
TX001643,AC00291,383.95,0,36,487,414,67,2,31,Engineer,143,1,9933.56,0,-35475040.0,0,0,0,0
TX001644,AC00154,12.94,1,14,352,48,97,1,23,Student,158,1,921.23,0,-37465311.0,0,0,0,0
TX001645,AC00106,329.75,1,34,355,175,63,2,56,Retired,211,1,6009.43,0,-27182284.0,0,0,0,0
TX001646,AC00378,981.76,1,25,605,130,39,2,45,Doctor,234,1,602.36,1,-35048568.0,0,0,1,2
TX001647,AC00303,40.79,1,25,390,227,60,0,18,Student,80,1,1769.33,0,-30468680.0,0,0,0,0
TX001648,AC00004,99.25,0,31,507,210,47,2,63,Retired,93,1,2570.34,0,-42909215.0,0,0,0,0
TX001649,AC00157,150.6,1,24,327,511,79,0,69,Retired,59,1,3240.14,0,-48954247.0,0,0,0,0
TX001650,AC00434,29.5,1,35,436,351,7,2,73,Retired,129,1,1229.32,0,-40830199.0,0,0,0,0
TX001651,AC00438,54.34,1,0,565,454,34,0,65,Doctor,46,1,8019.89,0,-27180494.0,0,1,0,1
TX001652,AC00279,18.25,1,18,175,414,75,0,53,Doctor,18,1,14328.29,0,-38503642.0,0,0,0,0
TX001653,AC00458,633.87,1,18,576,169,66,2,27,Student,175,1,330.16,0,-28656224.0,0,0,0,0
TX001654,AC00166,81.15,1,24,301,160,58,0,19,Student,114,1,1595.26,0,-54056455.0,0,0,0,0
TX001655,AC00129,83.95,1,27,280,488,14,2,75,Retired,170,1,7413.18,0,-43948212.0,0,0,0,0
TX001656,AC00292,410.4,0,41,517,235,20,0,61,Retired,78,1,2563.91,0,-46195764.0,1,0,0,1
TX001657,AC00185,172.68,1,3,357,544,30,0,33,Doctor,17,1,10724.95,0,-53798408.0,0,0,0,0
TX001658,AC00498,139.88,1,7,518,562,23,0,34,Engineer,162,1,2969.71,0,-56217719.0,0,0,0,0
TX001659,AC00171,165.55,1,9,619,59,60,1,28,Student,115,1,761.78,0,-34436836.0,0,0,0,0
TX001660,AC00456,53.79,0,30,194,12,71,0,54,Engineer,137,3,6229.36,0,-28915563.0,1,1,1,3
TX001661,AC00459,285.69,1,24,130,115,63,0,63,Retired,35,1,2552.54,0,-28821137.0,0,0,0,0
